Date,Temperature,Wind_speed,Radiation
2000-01-02 23:00,-0.5949121540031008,2.5697125215917254,1.2015654910759688
2000-01-02 23:15,-0.5948575981812994,2.5696760870052167,1.201582277482677
2000-01-02 23:30,-0.5948027515050427,2.5696396310023992,1.201599153383064
2000-01-02 23:45,-0.5947476139760806,2.5696031535844392,1.2016161187765908
2000-01-03 00:00,-0.5946921855961804,2.5695666547525033,1.2016331736627137
2000-01-03 00:15,-0.5946364663671115,2.569530134507759,1.2016503180408886
2000-01-03 00:30,-0.5945804562906591,2.569493592851374,1.2016675519105666
2000-01-03 00:45,-0.594524155368612,2.569457029784516,1.2016848752711966
2000-01-03 01:00,-0.5944675636027714,2.569420445308356,1.2017022881222243
2000-01-03 01:15,-0.5944106809949457,2.569383839424063,1.2017197904630934
2000-01-03 01:30,-0.5943535075469573,2.5693472121328074,1.2017373822932442
2000-01-03 01:45,-0.5942960432606306,2.569310563435761,1.2017550636121137
2000-01-03 02:00,-0.5942382881378077,2.5692738933340955,1.201772834419136
2000-01-03 02:15,-0.5941802421803324,2.5692372018289844,1.2017906947137438
2000-01-03 02:30,-0.594121905390061,2.5692004889216005,1.2018086444953657
2000-01-03 02:45,-0.5940632777688624,2.5691637546131174,1.2018266837634273
2000-01-03 03:00,-0.5940043593186068,2.5691269989047107,1.2018448125173515
2000-01-03 03:15,-0.593945150041181,2.5690902217975555,1.2018630307565594
2000-01-03 03:30,-0.5938856499384801,2.569053423292828,1.2018813384804679
2000-01-03 03:45,-0.5938258590124033,2.569016603391705,1.201899735688491
2000-01-03 04:00,-0.5937657772648652,2.5689797620953643,1.2019182223800415
2000-01-03 04:15,-0.5937054046977863,2.5689428994049837,1.2019367985545273
2000-01-03 04:30,-0.5936447413130992,2.568906015321742,1.2019554642113541
2000-01-03 04:45,-0.5935837871127401,2.5688691098468186,1.201974219349926
2000-01-03 05:00,-0.5935225420986612,2.5688321829813945,1.2019930639696428
2000-01-03 05:15,-0.5934610062728201,2.5687952347266503,1.202011998069901
2000-01-03 05:30,-0.5933991796371867,2.5687582650837673,1.2020310216500962
2000-01-03 05:45,-0.5933370621937364,2.5687212740539276,1.2020501347096197
2000-01-03 06:00,-0.5932746539444551,2.568684261638315,1.2020693372478601
2000-01-03 06:15,-0.5932119548913395,2.5686472278381127,1.2020886292642032
2000-01-03 06:30,-0.593148965036395,2.568610172654505,1.2021080107580326
2000-01-03 06:45,-0.5930856843816343,2.5685730960886772,1.202127481728728
2000-01-03 07:00,-0.5930221129290842,2.5685359981418143,1.2021470421756666
2000-01-03 07:15,-0.5929582506807751,2.5684988788151037,1.2021666920982232
2000-01-03 07:30,-0.5928940976387498,2.5684617381097317,1.202186431495769
2000-01-03 07:45,-0.5928296538050617,2.568424576026887,1.202206260367673
2000-01-03 08:00,-0.5927649191817697,2.5683873925677565,1.2022261787133015
2000-01-03 08:15,-0.5926998937709449,2.5683501877335306,1.202246186532017
2000-01-03 08:30,-0.5926345775746658,2.5683129615253986,1.20226628382318
2000-01-03 08:45,-0.592568970595023,2.5682757139445513,1.2022864705861465
2000-01-03 09:00,-0.5925030728341145,2.56823844499218,1.2023067468202728
2000-01-03 09:15,-0.5924368842940453,2.5682011546694756,1.2023271125249093
2000-01-03 09:30,-0.5923704049769345,2.568163842977632,1.2023475676994049
2000-01-03 09:45,-0.5923036348849049,2.5681265099178416,1.2023681123431058
2000-01-03 10:00,-0.5922365740200988,2.568089155491298,1.2023887464553544
2000-01-03 10:15,-0.5921692223846531,2.568051779699197,1.2024094700354917
2000-01-03 10:30,-0.5921015799807261,2.568014382542733,1.2024302830828537
2000-01-03 10:45,-0.5920336468104779,2.567976964023102,1.202451185596776
2000-01-03 11:00,-0.5919654228760844,2.5679395241415004,1.2024721775765896
2000-01-03 11:15,-0.5918969081797254,2.5679020628991265,1.2024932590216229
2000-01-03 11:30,-0.5918281027235928,2.5678645802971776,1.202514429931202
2000-01-03 11:45,-0.5917590065098874,2.5678270763368523,1.2025356903046505
2000-01-03 12:00,-0.5916896195408174,2.56778955101935,1.2025570401412873
2000-01-03 12:15,-0.5916199418186032,2.5677520043458713,1.20257847944043
2000-01-03 12:30,-0.5915499733454705,2.5677144363176168,1.2026000082013937
2000-01-03 12:45,-0.5914797141236612,2.5676768469357873,1.2026216264234892
2000-01-03 13:00,-0.5914091641554187,2.5676392362015856,1.2026433341060252
2000-01-03 13:15,-0.5913383234430007,2.567601604116214,1.2026651312483074
2000-01-03 13:30,-0.5912671919886723,2.5675639506808765,1.2026870178496392
2000-01-03 13:45,-0.5911957697947088,2.567526275896777,1.2027089939093205
2000-01-03 14:00,-0.5911240568633929,2.5674885797651203,1.2027310594266485
2000-01-03 14:15,-0.5910520531970196,2.567450862287112,1.202753214400917
2000-01-03 14:30,-0.5909797587978929,2.567413123463958,1.2027754588314177
2000-01-03 14:45,-0.5909071736683202,2.5673753632968657,1.20279779271744
2000-01-03 15:00,-0.5908342978106251,2.567337581787042,1.202820216058269
2000-01-03 15:15,-0.5907611312271399,2.5672997789356957,1.202842728853188
2000-01-03 15:30,-0.5906876739202023,2.567261954744036,1.202865331101476
2000-01-03 15:45,-0.5906139258921623,2.567224109213272,1.2028880228024117
2000-01-03 16:00,-0.5905398871453791,2.567186242344614,1.2029108039552678
2000-01-03 16:15,-0.5904655576822186,2.5671483541392734,1.202933674559317
2000-01-03 16:30,-0.5903909375050596,2.5671104445984616,1.202956634613828
2000-01-03 16:45,-0.5903160266162875,2.5670725137233905,1.2029796841180653
2000-01-03 17:00,-0.5902408250182987,2.567034561515274,1.203002823071293
2000-01-03 17:15,-0.5901653327134966,2.5669965879753254,1.2030260514727704
2000-01-03 17:30,-0.5900895497042971,2.5669585931047587,1.2030493693217545
2000-01-03 17:45,-0.5900134759931248,2.56692057690479,1.2030727766175002
2000-01-03 18:00,-0.5899371115824099,2.566882539376634,1.2030962733592587
2000-01-03 18:15,-0.5898604564745948,2.5668444805215076,1.2031198595462786
2000-01-03 18:30,-0.589783510672131,2.566806400340628,1.203143535177806
2000-01-03 18:45,-0.5897062741774803,2.566768298835213,1.203167300253083
2000-01-03 19:00,-0.5896287469931156,2.566730176006481,1.2031911547713494
2000-01-03 19:15,-0.5895509291215095,2.566692031855651,1.2032150987318433
2000-01-03 19:30,-0.589472820565156,2.5666538663839433,1.2032391321337985
2000-01-03 19:45,-0.5893944213265492,2.566615679592578,1.2032632549764464
2000-01-03 20:00,-0.5893157314081989,2.5665774714827765,1.203287467259016
2000-01-03 20:15,-0.5892367508126224,2.566539242055761,1.2033117689807313
2000-01-03 20:30,-0.5891574795423438,2.566500991312753,1.2033361601408177
2000-01-03 20:45,-0.5890779175998961,2.566462719254977,1.2033606407384934
2000-01-03 21:00,-0.5889980649878286,2.566424425883657,1.2033852107729759
2000-01-03 21:15,-0.588917921708692,2.5663861112000164,1.2034098702434797
2000-01-03 21:30,-0.5888374877650495,2.5663477752052812,1.2034346191492156
2000-01-03 21:45,-0.5887567631594735,2.5663094179006776,1.203459457489393
2000-01-03 22:00,-0.5886757478945466,2.566271039287432,1.2034843852632164
2000-01-03 22:15,-0.5885944419728588,2.566232639366772,1.2035094024698898
2000-01-03 22:30,-0.588512845397009,2.566194218139925,1.2035345091086125
2000-01-03 22:45,-0.5884309581696083,2.5661557756081206,1.203559705178582
2000-01-03 23:00,-0.5883487802932752,2.5661173117725875,1.2035849906789924
2000-01-03 23:15,-0.5882663117706386,2.5660788266345564,1.2036103656090344
2000-01-03 23:30,-0.5881835526043329,2.5660403201952575,1.2036358299678978
2000-01-03 23:45,-0.5881005027970083,2.566001792455922,1.2036613837547665
2000-01-04 00:00,-0.5880171623513188,2.5659632434177833,1.203687026968825
2000-01-04 00:15,-0.5879335312699308,2.565924673082073,1.2037127596092523
2000-01-04 00:30,-0.5878496095555175,2.565886081450025,1.2037385816752257
2000-01-04 00:45,-0.587765397210763,2.565847468522873,1.2037644931659193
2000-01-04 01:00,-0.5876808942383622,2.565808834301853,1.2037904940805042
2000-01-04 01:15,-0.5875961006410133,2.565770178788199,1.2038165844181496
2000-01-04 01:30,-0.5875110164214341,2.5657315019831484,1.2038427641780203
2000-01-04 01:45,-0.5874256415823407,2.565692803887938,1.2038690333592799
2000-01-04 02:00,-0.5873399761264633,2.5656540845038043,1.2038953919610882
2000-01-04 02:15,-0.5872540200565446,2.5656153438319866,1.2039218399826015
2000-01-04 02:30,-0.5871677733753327,2.5655765818737235,1.2039483774229747
2000-01-04 02:45,-0.5870812360855844,2.5655377986302548,1.203975004281359
2000-01-04 03:00,-0.5869944081900673,2.5654989941028203,1.2040017205569025
2000-01-04 03:15,-0.5869072896915597,2.565460168292662,1.204028526248751
2000-01-04 03:30,-0.5868198805928468,2.56542132120102,1.2040554213560473
2000-01-04 03:45,-0.5867321808967212,2.5653824528291382,1.2040824058779318
2000-01-04 04:00,-0.5866441906059929,2.5653435631782586,1.2041094798135403
2000-01-04 04:15,-0.5865559097234723,2.5653046522496252,1.2041366431620082
2000-01-04 04:30,-0.5864673382519854,2.5652657200444824,1.2041638959224663
2000-01-04 04:45,-0.5863784761943602,2.565226766564075,1.2041912380940434
2000-01-04 05:00,-0.5862893235534425,2.5651877918096493,1.204218669675864
2000-01-04 05:15,-0.5861998803320798,2.5651487957824513,1.2042461906670523
2000-01-04 05:30,-0.5861101465331373,2.565109778483728,1.2042738010667269
2000-01-04 05:45,-0.5860201221594821,2.5650707399147272,1.204301500874006
2000-01-04 06:00,-0.5859298072139918,2.565031680076698,1.204329290088003
2000-01-04 06:15,-0.5858392016995566,2.564992598970889,1.204357168707829
2000-01-04 06:30,-0.5857483056190738,2.56495349659855,1.204385136732593
2000-01-04 06:45,-0.5856571189754494,2.5649143729609314,1.2044131941614005
2000-01-04 07:00,-0.5855656417716002,2.5648752280592846,1.2044413409933536
2000-01-04 07:15,-0.5854738740104519,2.5648360618948614,1.2044695772275533
2000-01-04 07:30,-0.5853818156949391,2.5647968744689145,1.2044979028630958
2000-01-04 07:45,-0.5852894668280051,2.5647576657826967,1.2045263178990755
2000-01-04 08:00,-0.5851968274126058,2.564718435837462,1.204554822334583
2000-01-04 08:15,-0.5851038974516989,2.5646791846344654,1.204583416168708
2000-01-04 08:30,-0.5850106769482597,2.564639912174962,1.2046120994005354
2000-01-04 08:45,-0.5849171659052708,2.5646006184602075,1.2046408720291475
2000-01-04 09:00,-0.5848233643257199,2.564561303491459,1.2046697340536245
2000-01-04 09:15,-0.5847292722126092,2.5645219672699726,1.2046986854730437
2000-01-04 09:30,-0.5846348895689442,2.564482609797008,1.2047277262864786
2000-01-04 09:45,-0.5845402163977464,2.5644432310738225,1.2047568564930011
2000-01-04 10:00,-0.5844452527020412,2.564403831101676,1.2047860760916795
2000-01-04 10:15,-0.5843499984848677,2.5643644098818283,1.204815385081579
2000-01-04 10:30,-0.5842544537492724,2.5643249674155406,1.2048447834617626
2000-01-04 10:45,-0.584158618498309,2.5642855037040735,1.2048742712312897
2000-01-04 11:00,-0.5840624927350415,2.5642460187486895,1.2049038483892183
2000-01-04 11:15,-0.5839660764625467,2.5642065125506512,1.2049335149346012
2000-01-04 11:30,-0.5838693696839048,2.5641669851112225,1.2049632708664908
2000-01-04 11:45,-0.5837723724022137,2.564127436431667,1.2049931161839345
2000-01-04 12:00,-0.5836750846205696,2.5640878665132494,1.2050230508859783
2000-01-04 12:15,-0.5835775063420883,2.5640482753572353,1.2050530749716653
2000-01-04 12:30,-0.5834796375698872,2.564008662964891,1.2050831884400348
2000-01-04 12:45,-0.5833814783070981,2.563969029337483,1.2051133912901237
2000-01-04 13:00,-0.583283028556858,2.5639293744762788,1.2051436835209666
2000-01-04 13:15,-0.5831842883223182,2.5638896983825465,1.2051740651315948
2000-01-04 13:30,-0.5830852576066352,2.563850001057556,1.2052045361210357
2000-01-04 13:45,-0.5829859364129746,2.5638102825025753,1.2052350964883156
2000-01-04 14:00,-0.5828863247445142,2.563770542718875,1.2052657462324574
2000-01-04 14:15,-0.582786422604439,2.5637307817077266,1.2052964853524806
2000-01-04 14:30,-0.5826862299959448,2.5636909994704014,1.2053273138474019
2000-01-04 14:45,-0.5825857469222342,2.5636511960081716,1.205358231716236
2000-01-04 15:00,-0.5824849733865225,2.5636113713223097,1.2053892389579932
2000-01-04 15:15,-0.5823839093920302,2.56357152541409,1.205420335571683
2000-01-04 15:30,-0.5822825549419921,2.5635316582847865,1.2054515215563106
2000-01-04 15:45,-0.5821809100396482,2.563491769935674,1.2054827969108777
2000-01-04 16:00,-0.5820789746882458,2.563451860368028,1.2055141616343859
2000-01-04 16:15,-0.5819767488910514,2.5634119295831255,1.2055456157258302
2000-01-04 16:30,-0.5818742326513302,2.5633719775822428,1.2055771591842062
2000-01-04 16:45,-0.5817714259723612,2.5633320043666576,1.2056087920085043
2000-01-04 17:00,-0.5816683288574307,2.5632920099376486,1.2056405141977136
2000-01-04 17:15,-0.5815649413098392,2.563251994296495,1.2056723257508186
2000-01-04 17:30,-0.5814612633328906,2.5632119574444756,1.205704226666803
2000-01-04 17:45,-0.5813572949299015,2.563171899382872,1.2057362169446462
2000-01-04 18:00,-0.5812530361041954,2.563131820112964,1.2057682965833245
2000-01-04 18:15,-0.5811484868591066,2.5630917196360343,1.2058004655818135
2000-01-04 18:30,-0.5810436471979816,2.563051597953365,1.205832723939083
2000-01-04 18:45,-0.5809385171241708,2.563011455066239,1.2058650716541015
2000-01-04 19:00,-0.5808330966410349,2.5629712909759403,1.2058975087258355
2000-01-04 19:15,-0.5807273857519473,2.5629311056837536,1.205930035153247
